timestamp,open,high,low,close,volume
2020-01-28 12:46:00,1453.0601,1453.1165,1452.6899,1453.1165,1922
2020-01-28 12:45:00,1453.5125,1453.5125,1453.2148,1453.2148,595
2020-01-28 12:44:00,1453.2400,1453.6450,1453.2400,1453.4000,2803
2020-01-28 12:43:00,1454.0059,1454.0059,1453.3427,1453.3950,3488
2020-01-28 12:42:00,1453.7200,1453.8000,1453.5500,1453.8000,1266
2020-01-28 12:41:00,1453.6300,1454.0186,1453.5601,1453.8800,2831
2020-01-28 12:40:00,1453.8000,1454.6486,1453.8000,1453.9399,1329
2020-01-28 12:39:00,1454.0601,1454.1899,1454.0601,1454.1899,897
2020-01-28 12:38:00,1454.6768,1454.6768,1454.5100,1454.5100,949
2020-01-28 12:37:00,1453.7400,1454.6100,1453.7300,1454.6100,1427
2020-01-28 12:36:00,1453.9500,1453.9500,1453.7100,1453.7100,1152
2020-01-28 12:35:00,1453.7600,1453.7813,1453.3800,1453.7200,2427
2020-01-28 12:34:00,1454.9000,1454.9000,1454.0831,1454.0831,2160
2020-01-28 12:33:00,1454.8000,1455.0632,1454.6000,1454.9462,2688
2020-01-28 12:32:00,1454.1200,1454.5400,1454.1200,1454.5400,1342
2020-01-28 12:31:00,1454.6450,1454.6450,1454.0000,1454.3022,3394
2020-01-28 12:30:00,1455.1899,1455.1899,1454.4800,1454.4800,1625
2020-01-28 12:29:00,1455.2550,1455.5197,1455.2100,1455.2100,2217
2020-01-28 12:28:00,1455.1949,1455.3600,1455.0800,1455.3600,1590
2020-01-28 12:27:00,1455.7500,1455.7750,1454.9600,1454.9600,2464
2020-01-28 12:26:00,1455.1500,1455.6400,1454.8199,1455.4900,4446
2020-01-28 12:25:00,1455.4000,1455.4900,1455.0250,1455.0250,3463
2020-01-28 12:24:00,1455.3000,1455.3000,1454.8101,1455.2749,1323
2020-01-28 12:23:00,1454.9364,1455.3950,1454.9364,1455.1600,4005
2020-01-28 12:22:00,1455.4399,1455.5900,1454.6300,1455.0461,2529
2020-01-28 12:21:00,1455.3101,1455.7500,1455.3101,1455.7400,1537
2020-01-28 12:20:00,1455.0050,1455.2300,1454.8190,1454.8190,2063
2020-01-28 12:19:00,1454.9800,1455.0601,1454.7800,1455.0601,993
2020-01-28 12:18:00,1454.6200,1455.1400,1454.6200,1454.8950,1049
2020-01-28 12:17:00,1453.8700,1454.3700,1453.8645,1454.3085,2033
2020-01-28 12:16:00,1454.2200,1454.2200,1453.6200,1453.7300,2377
2020-01-28 12:15:00,1454.0800,1454.5792,1454.0601,1454.5792,1315
2020-01-28 12:14:00,1454.0699,1454.4399,1454.0699,1454.4399,356
2020-01-28 12:13:00,1453.8000,1453.9301,1453.5850,1453.9113,1717
2020-01-28 12:12:00,1454.7100,1454.7150,1453.5992,1453.6431,2862
2020-01-28 12:11:00,1454.8101,1455.1700,1454.6266,1454.6266,3105
2020-01-28 12:10:00,1454.2500,1454.2500,1454.1100,1454.1100,627
2020-01-28 12:09:00,1454.2227,1454.3000,1453.8700,1454.2551,1109
2020-01-28 12:08:00,1454.6700,1454.6700,1454.0400,1454.3800,1458
2020-01-28 12:07:00,1454.1000,1454.4000,1454.0699,1454.1801,3138
2020-01-28 12:06:00,1454.5300,1454.5900,1454.1000,1454.1000,2010
2020-01-28 12:05:00,1454.3350,1454.6700,1454.0100,1454.4664,5349
2020-01-28 12:04:00,1454.0699,1454.7100,1454.0699,1454.5400,4329
2020-01-28 12:03:00,1454.4330,1454.4330,1454.2087,1454.2087,1630
2020-01-28 12:02:00,1454.1000,1454.4000,1453.8729,1454.1538,4576
2020-01-28 12:01:00,1454.0800,1454.7999,1453.8900,1454.7999,3027
2020-01-28 12:00:00,1453.3101,1454.0699,1453.3101,1454.0699,1505
2020-01-28 11:59:00,1452.9500,1453.5400,1452.9500,1453.3500,1578
2020-01-28 11:58:00,1452.5900,1452.5900,1452.3700,1452.5601,1185
2020-01-28 11:57:00,1452.6600,1453.1500,1452.5150,1452.9911,3041
2020-01-28 11:56:00,1451.8770,1452.3350,1451.8770,1452.3350,1539
2020-01-28 11:55:00,1452.0601,1452.1753,1451.6635,1451.8800,1875
2020-01-28 11:54:00,1452.2574,1452.5100,1451.9476,1451.9476,2407
2020-01-28 11:53:00,1452.0800,1452.4800,1452.0800,1452.3051,1431
2020-01-28 11:52:00,1451.9301,1452.4000,1451.8500,1452.4000,2813
2020-01-28 11:51:00,1451.8700,1451.8700,1451.5900,1451.7704,1540
2020-01-28 11:50:00,1450.8199,1450.9301,1450.8199,1450.9301,1136
2020-01-28 11:49:00,1450.8500,1450.8500,1450.7500,1450.8300,764
2020-01-28 11:48:00,1450.1600,1450.5000,1449.8199,1450.4738,3358
2020-01-28 11:47:00,1450.3600,1450.3600,1449.5000,1450.0150,2931
2020-01-28 11:46:00,1450.6571,1450.6571,1450.0200,1450.2745,2498
2020-01-28 11:45:00,1451.6050,1451.6050,1451.1100,1451.1100,2153
2020-01-28 11:44:00,1451.0164,1451.5900,1450.9301,1451.5900,1520
2020-01-28 11:43:00,1451.1700,1451.4500,1451.0416,1451.0416,1900
2020-01-28 11:42:00,1451.8000,1451.8859,1451.4000,1451.4000,2297
2020-01-28 11:41:00,1451.2200,1451.6100,1450.6155,1451.3225,2568
2020-01-28 11:40:00,1451.9475,1452.3353,1451.5100,1451.6986,2761
2020-01-28 11:39:00,1451.9399,1451.9440,1451.3500,1451.9067,3578
2020-01-28 11:38:00,1452.0800,1452.5000,1451.8800,1452.2175,2505
2020-01-28 11:37:00,1451.7000,1451.7576,1451.2700,1451.6130,1889
2020-01-28 11:36:00,1451.7450,1451.9600,1451.1200,1451.4600,3001
2020-01-28 11:35:00,1451.1600,1451.4301,1450.8199,1451.2900,4486
2020-01-28 11:34:00,1451.2700,1451.7023,1451.0300,1451.7023,1490
2020-01-28 11:33:00,1450.7600,1451.9700,1450.7600,1451.9700,1225
2020-01-28 11:32:00,1450.3904,1450.6100,1450.3904,1450.6100,754
2020-01-28 11:31:00,1448.9900,1450.0200,1448.6200,1450.0200,6155
2020-01-28 11:30:00,1448.5476,1448.9900,1448.5476,1448.7800,2333
2020-01-28 11:29:00,1448.4888,1448.7700,1447.5552,1448.3199,4444
2020-01-28 11:28:00,1448.0200,1448.7500,1447.8701,1448.7500,1012
2020-01-28 11:27:00,1448.7028,1449.0247,1448.3199,1448.3199,2151
2020-01-28 11:26:00,1448.5800,1448.9700,1447.9000,1448.7250,4021
2020-01-28 11:25:00,1448.6500,1448.6500,1448.6500,1448.6500,2012
2020-01-28 11:24:00,1448.6300,1449.3101,1448.5800,1449.0350,2825
2020-01-28 11:23:00,1448.1700,1448.3580,1447.8199,1448.1899,2862
2020-01-28 11:22:00,1448.1350,1448.5800,1448.0100,1448.5800,2624
2020-01-28 11:21:00,1447.9800,1448.8500,1447.9025,1448.1288,1949
2020-01-28 11:20:00,1447.8700,1448.4321,1447.8700,1447.9700,3290
2020-01-28 11:19:00,1446.9318,1447.7200,1446.9318,1447.3800,2988
2020-01-28 11:18:00,1447.0000,1447.0500,1446.7100,1447.0500,2398
2020-01-28 11:17:00,1446.3495,1446.3495,1446.3495,1446.3495,886
2020-01-28 11:16:00,1445.7500,1446.0334,1445.3734,1446.0334,2383
2020-01-28 11:15:00,1446.2700,1446.9399,1445.7500,1446.1569,2853
2020-01-28 11:14:00,1446.1400,1446.5000,1446.1400,1446.5000,938
2020-01-28 11:13:00,1445.6899,1446.0000,1445.6250,1445.7114,1111
2020-01-28 11:12:00,1445.5601,1446.0000,1445.3051,1446.0000,3504
2020-01-28 11:11:00,1445.4399,1445.4700,1445.4399,1445.4700,611
2020-01-28 11:10:00,1444.5579,1444.9663,1444.2750,1444.9663,2338
2020-01-28 11:09:00,1445.0400,1445.0400,1444.2100,1444.2100,2059
2020-01-28 11:08:00,1445.1801,1445.4008,1445.0500,1445.0601,1743
2020-01-28 11:07:00,1445.6042,1445.8900,1445.6042,1445.8900,583
2020-01-28 11:06:00,1444.3274,1446.3199,1444.2100,1445.2100,4532
2020-01-28 11:05:00,1444.8850,1444.8850,1444.2350,1444.2350,529
2020-01-28 11:04:00,1444.5195,1445.2000,1444.5195,1444.5699,2690
2020-01-28 11:03:00,1445.3199,1445.3199,1444.1801,1444.6899,3128
2020-01-28 11:02:00,1445.5900,1445.5900,1444.3199,1444.7500,3403
2020-01-28 11:01:00,1445.2888,1445.7526,1445.2500,1445.7526,1919
2020-01-28 11:00:00,1445.6300,1445.8300,1445.1500,1445.2300,1370
2020-01-28 10:59:00,1445.4200,1445.4200,1445.1550,1445.1550,4616
2020-01-28 10:58:00,1445.2800,1445.2800,1445.2800,1445.2800,151
2020-01-28 10:57:00,1446.0200,1446.0200,1444.3160,1445.0900,3481
2020-01-28 10:56:00,1446.8900,1447.0601,1445.8101,1445.8101,3044
2020-01-28 10:55:00,1447.0479,1447.0479,1446.9301,1446.9301,1708
2020-01-28 10:54:00,1446.9399,1446.9500,1446.5601,1446.9200,1747
2020-01-28 10:53:00,1446.5601,1446.9600,1446.5601,1446.9600,1340
2020-01-28 10:52:00,1445.6400,1446.5601,1445.5000,1446.5601,2836
2020-01-28 10:51:00,1445.5900,1446.4563,1445.4800,1445.7000,3691
2020-01-28 10:50:00,1446.0000,1446.1150,1445.7800,1445.9542,1789
2020-01-28 10:49:00,1447.7566,1447.7566,1446.2407,1446.2407,3494
2020-01-28 10:48:00,1446.8101,1447.7596,1446.8101,1447.7596,2049
2020-01-28 10:47:00,1447.4605,1448.8925,1446.3751,1446.4155,4308
2020-01-28 10:46:00,1446.7189,1447.5200,1446.4500,1447.3962,3921
2020-01-28 10:45:00,1446.6500,1447.7800,1446.2600,1446.6680,7967
2020-01-28 10:44:00,1446.1400,1446.2000,1445.3000,1445.8900,4590
2020-01-28 10:43:00,1445.6801,1445.7294,1444.8195,1445.7294,3257
2020-01-28 10:42:00,1444.6300,1445.8790,1444.6300,1445.8790,3236
2020-01-28 10:41:00,1444.1500,1445.0900,1444.1500,1444.3400,6511
2020-01-28 10:40:00,1443.6949,1444.0000,1443.6133,1444.0000,4175
2020-01-28 10:39:00,1442.6899,1443.3600,1442.6899,1443.3600,1656
2020-01-28 10:38:00,1442.8600,1443.5500,1442.5031,1442.6899,4324
2020-01-28 10:37:00,1442.4399,1442.6595,1442.4399,1442.4706,1189
2020-01-28 10:36:00,1442.8199,1443.1250,1442.4000,1442.4100,3578
2020-01-28 10:35:00,1441.6064,1442.6208,1441.6064,1442.5000,7849
2020-01-28 10:34:00,1441.5400,1441.8600,1441.3600,1441.6454,1330
2020-01-28 10:33:00,1440.8199,1441.4100,1440.5300,1441.0428,2276
2020-01-28 10:32:00,1441.0042,1441.3051,1440.7659,1440.7659,866
2020-01-28 10:31:00,1439.5100,1440.1621,1439.4000,1440.1621,4378
2020-01-28 10:30:00,1440.5314,1441.3959,1439.5200,1439.5200,3547
2020-01-28 10:29:00,1440.7380,1441.0500,1440.2300,1440.5300,2600
2020-01-28 10:28:00,1439.3600,1441.0800,1439.3600,1440.9900,4810
2020-01-28 10:27:00,1438.7600,1439.8700,1438.7400,1439.8700,7980
2020-01-28 10:26:00,1438.0400,1439.0000,1437.5000,1438.6959,4701
2020-01-28 10:25:00,1435.9000,1438.0300,1435.9000,1438.0300,3123
2020-01-28 10:24:00,1435.4399,1435.8700,1435.0601,1435.7000,2706
2020-01-28 10:23:00,1434.4719,1435.4800,1434.0800,1434.9200,2901
2020-01-28 10:22:00,1435.0786,1435.0850,1434.7300,1434.7300,1793
2020-01-28 10:21:00,1435.7000,1436.4200,1434.7400,1434.9250,3608
2020-01-28 10:20:00,1435.4200,1435.9301,1434.7400,1435.9301,4267
2020-01-28 10:19:00,1434.8224,1435.5029,1433.7900,1435.1260,2938
2020-01-28 10:18:00,1434.3600,1434.6550,1434.2500,1434.2500,2736
2020-01-28 10:17:00,1434.0748,1434.3650,1433.8000,1433.8051,3631
2020-01-28 10:16:00,1434.4100,1434.6200,1433.3818,1433.8800,3002
2020-01-28 10:15:00,1433.7400,1435.8868,1433.7400,1434.8300,6115
2020-01-28 10:14:00,1432.5901,1433.7151,1432.4700,1433.7151,1568
2020-01-28 10:13:00,1433.7500,1433.7500,1432.7000,1432.9399,4644
2020-01-28 10:12:00,1433.6000,1434.1899,1433.1575,1434.1899,2956
2020-01-28 10:11:00,1434.0800,1434.2500,1433.3800,1433.3800,4348
2020-01-28 10:10:00,1435.0100,1435.0551,1433.9600,1434.6588,7221
2020-01-28 10:09:00,1436.4500,1436.6000,1435.0300,1435.5638,5460
2020-01-28 10:08:00,1435.5601,1436.3903,1435.5565,1436.3903,3507
2020-01-28 10:07:00,1435.9100,1436.3800,1435.7700,1436.3800,4018
2020-01-28 10:06:00,1436.2600,1437.1500,1436.2000,1436.3951,3927
2020-01-28 10:05:00,1436.0601,1436.1300,1435.4301,1436.1300,2302
2020-01-28 10:04:00,1436.6000,1436.8000,1435.9700,1436.4700,3334
2020-01-28 10:03:00,1435.8900,1436.8800,1435.3400,1436.8800,3779
2020-01-28 10:02:00,1437.7800,1437.7800,1435.9800,1435.9800,3546
2020-01-28 10:01:00,1436.6000,1438.0996,1436.2500,1437.7300,7386
2020-01-28 10:00:00,1435.5800,1436.6082,1435.5800,1435.7100,7580
2020-01-28 09:59:00,1435.5200,1436.4399,1435.5150,1435.6050,3060
2020-01-28 09:58:00,1437.9100,1437.9100,1436.6200,1436.6200,3096
2020-01-28 09:57:00,1437.3900,1437.3900,1437.3900,1437.3900,4672
2020-01-28 09:56:00,1438.7800,1438.7800,1438.2050,1438.2050,1591
2020-01-28 09:55:00,1437.8000,1438.8000,1437.8000,1438.8000,2325
2020-01-28 09:54:00,1438.1899,1438.3500,1438.1899,1438.3500,3532
2020-01-28 09:53:00,1439.0000,1439.0000,1438.7100,1438.7100,4596
2020-01-28 09:52:00,1437.5900,1438.9200,1437.5900,1438.9200,2297
2020-01-28 09:51:00,1437.6700,1437.6700,1437.6700,1437.6700,4078
2020-01-28 09:50:00,1437.2000,1438.2900,1437.2000,1438.2900,3652
2020-01-28 09:49:00,1437.5400,1437.5400,1437.5400,1437.5400,2650
2020-01-28 09:48:00,1436.5850,1436.7000,1436.5850,1436.7000,1108
2020-01-28 09:47:00,1436.8925,1436.8925,1436.6600,1436.6600,4213
2020-01-28 09:46:00,1437.7400,1437.7400,1437.3149,1437.3149,4052
2020-01-28 09:45:00,1437.6801,1438.2600,1437.6801,1438.2600,4014
2020-01-28 09:44:00,1438.7200,1438.7200,1437.9200,1437.9200,2328
2020-01-28 09:43:00,1435.9399,1437.5850,1435.9399,1437.5850,5952
2020-01-28 09:42:00,1435.4000,1436.6949,1435.4000,1436.2000,3669
2020-01-28 09:41:00,1435.2101,1435.5300,1435.2101,1435.5300,6612
2020-01-28 09:40:00,1437.1700,1437.1700,1436.3600,1436.3600,4449
2020-01-28 09:39:00,1438.7100,1439.4586,1437.0000,1437.0000,3818
2020-01-28 09:38:00,1439.1200,1439.1200,1438.7500,1438.7500,5280
2020-01-28 09:37:00,1441.0273,1441.0273,1439.8217,1439.8217,5679
2020-01-28 09:36:00,1441.8800,1441.8800,1440.0000,1440.9000,9968
2020-01-28 09:35:00,1443.0900,1443.0900,1440.9469,1440.9469,78107
2020-01-28 09:34:00,1442.4301,1442.4301,1442.4301,1442.4301,0
2020-01-28 09:33:00,1438.2250,1441.7170,1438.2250,1441.0601,8920
2020-01-28 09:32:00,1438.4216,1439.8911,1436.7181,1438.5257,14322
2020-01-28 09:31:00,1443.0000,1443.0000,1437.9700,1437.9700,39422
2020-01-27 16:00:00,1433.3500,1435.0900,1432.8600,1433.9100,18983
2020-01-27 15:59:00,1433.8700,1434.0000,1433.0200,1433.6300,12920
2020-01-27 15:58:00,1434.1050,1434.4700,1433.7500,1434.2900,9429
2020-01-27 15:57:00,1434.2300,1434.4800,1433.8500,1433.9600,8876
2020-01-27 15:56:00,1433.5140,1434.6000,1433.4301,1434.6000,5467
2020-01-27 15:55:00,1434.7100,1435.0000,1433.4700,1433.4700,6161
2020-01-27 15:54:00,1433.9301,1434.8300,1433.9301,1434.8300,5554
2020-01-27 15:53:00,1432.1700,1434.2700,1432.1400,1434.1600,8245
2020-01-27 15:52:00,1431.8400,1432.3800,1431.5400,1431.6530,4752
2020-01-27 15:51:00,1432.0000,1432.6100,1431.4600,1431.8700,8015
2020-01-27 15:50:00,1432.6731,1433.3540,1432.0950,1432.0950,3740
2020-01-27 15:49:00,1432.4200,1432.7600,1431.6423,1432.6350,7584
2020-01-27 15:48:00,1432.9301,1433.6200,1432.5400,1432.8081,3640
2020-01-27 15:47:00,1434.3599,1434.3599,1433.1300,1433.3820,4120
2020-01-27 15:46:00,1433.7800,1434.7913,1433.4500,1434.5200,6344
2020-01-27 15:45:00,1433.7400,1434.3101,1433.6200,1434.1066,3021
2020-01-27 15:44:00,1433.3900,1434.0699,1433.3900,1434.0000,2320
2020-01-27 15:43:00,1434.1700,1434.4100,1433.5800,1433.8000,7353
2020-01-27 15:42:00,1433.8199,1434.0699,1433.5200,1433.8900,7483
2020-01-27 15:41:00,1433.5800,1433.9301,1433.5800,1433.8000,1500
2020-01-27 15:40:00,1432.8300,1433.7700,1432.8300,1433.6500,5309
2020-01-27 15:39:00,1432.6500,1433.0699,1432.5422,1432.8750,3461
2020-01-27 15:38:00,1432.5000,1433.2637,1432.3300,1432.7800,4101
2020-01-27 15:37:00,1432.7100,1433.2800,1432.6400,1432.6400,3092
2020-01-27 15:36:00,1432.7700,1433.0300,1432.2002,1432.6400,4119
2020-01-27 15:35:00,1433.1500,1433.7100,1432.7100,1432.7100,4773
2020-01-27 15:34:00,1434.1500,1434.1500,1432.9950,1433.1500,5280
2020-01-27 15:33:00,1433.8500,1433.9950,1433.8199,1433.9600,1137
2020-01-27 15:32:00,1433.7250,1433.7600,1432.8900,1433.7500,3459
2020-01-27 15:31:00,1434.7500,1434.8256,1433.4800,1433.7100,3278
2020-01-27 15:30:00,1435.2544,1435.3600,1434.7540,1435.1899,2025
2020-01-27 15:29:00,1435.9301,1436.0590,1435.5800,1435.5800,3981
2020-01-27 15:28:00,1434.8173,1435.4200,1434.5450,1435.4200,2163
2020-01-27 15:27:00,1435.2000,1435.2000,1434.8267,1434.8267,961
2020-01-27 15:26:00,1435.3400,1435.9100,1435.1650,1435.9100,1653
2020-01-27 15:25:00,1435.9399,1435.9399,1435.0601,1435.2889,2710
2020-01-27 15:24:00,1435.6620,1435.9600,1435.6500,1435.8199,1797
2020-01-27 15:23:00,1436.3700,1436.3700,1436.1500,1436.1500,1275
2020-01-27 15:22:00,1436.2800,1436.2800,1435.5800,1435.6300,2650
2020-01-27 15:21:00,1435.8400,1436.6300,1435.5900,1436.6300,2659
2020-01-27 15:20:00,1436.5200,1436.5200,1435.9100,1435.9100,1017
2020-01-27 15:19:00,1436.1700,1436.3000,1435.5905,1435.8550,2407
2020-01-27 15:18:00,1434.7500,1435.7050,1434.7500,1435.4200,2072
2020-01-27 15:17:00,1434.5000,1435.0000,1434.5000,1434.7900,3900
2020-01-27 15:16:00,1433.4200,1434.3700,1433.4200,1434.1200,1450
2020-01-27 15:15:00,1433.7913,1433.7913,1432.9650,1433.0000,2743
2020-01-27 15:14:00,1433.8800,1433.9882,1433.5200,1433.5200,1173
2020-01-27 15:13:00,1433.1217,1434.0854,1432.6500,1434.0854,3154
2020-01-27 15:12:00,1434.0000,1434.0000,1433.0100,1433.0100,1916
2020-01-27 15:11:00,1433.7296,1434.0400,1433.3650,1433.8101,2398
2020-01-27 15:10:00,1435.1600,1435.1600,1434.0900,1434.1854,4042
2020-01-27 15:09:00,1434.1600,1435.5684,1434.1600,1434.7850,2742
2020-01-27 15:08:00,1434.2500,1434.5000,1434.1100,1434.1100,1318
2020-01-27 15:07:00,1433.8000,1434.1548,1433.6500,1434.1548,1860
2020-01-27 15:06:00,1433.0400,1434.3900,1433.0400,1434.0424,4470
2020-01-27 15:05:00,1432.5201,1433.3000,1432.5201,1433.3000,2497
2020-01-27 15:04:00,1433.0300,1433.2100,1432.7000,1432.8600,2370
2020-01-27 15:03:00,1432.7900,1432.7900,1431.9000,1432.5200,2860
2020-01-27 15:02:00,1431.8500,1432.5000,1431.8400,1432.5000,554
2020-01-27 15:01:00,1431.8600,1431.8600,1431.4800,1431.4800,1476
2020-01-27 15:00:00,1431.4800,1432.0400,1431.4578,1431.7300,2968
2020-01-27 14:59:00,1431.0850,1431.5500,1431.0850,1431.5500,1243
2020-01-27 14:58:00,1431.2200,1431.2720,1430.6700,1430.6700,3123
2020-01-27 14:57:00,1430.8650,1431.7550,1430.8650,1431.2450,1308
2020-01-27 14:56:00,1431.6700,1431.9150,1431.3700,1431.3700,5283
2020-01-27 14:55:00,1430.5900,1431.9272,1430.5900,1431.5200,3031
2020-01-27 14:54:00,1431.3268,1431.3268,1430.5900,1430.7834,2790
2020-01-27 14:53:00,1432.1801,1432.1801,1431.5800,1431.5800,2758
2020-01-27 14:52:00,1432.6992,1432.7500,1431.6650,1431.7500,2677
2020-01-27 14:51:00,1432.1600,1432.6899,1432.0000,1432.5150,2117
2020-01-27 14:50:00,1433.7235,1433.7235,1432.2500,1432.5746,4157
2020-01-27 14:49:00,1433.3667,1434.3600,1433.3667,1433.8315,2433
2020-01-27 14:48:00,1433.9301,1433.9421,1433.5200,1433.5200,1064
2020-01-27 14:47:00,1434.3918,1434.3918,1433.7900,1433.7900,1271
2020-01-27 14:46:00,1433.8848,1434.5500,1433.3400,1434.5500,2566
2020-01-27 14:45:00,1434.4100,1434.4100,1433.6250,1433.7434,7820
2020-01-27 14:44:00,1434.4800,1434.5800,1434.3000,1434.5800,2846
2020-01-27 14:43:00,1434.7500,1434.7806,1434.4700,1434.4700,1433
2020-01-27 14:42:00,1435.7903,1435.7903,1434.4800,1434.5798,2720
2020-01-27 14:41:00,1434.8700,1436.2100,1434.8700,1435.5601,4566
2020-01-27 14:40:00,1436.0055,1436.0055,1434.9307,1435.3400,1725
2020-01-27 14:39:00,1434.7100,1436.0389,1434.4497,1436.0389,1754
2020-01-27 14:38:00,1435.8400,1436.3573,1435.6801,1435.6801,1703
2020-01-27 14:37:00,1437.2500,1437.2700,1435.3000,1435.4752,3555
2020-01-27 14:36:00,1437.0000,1437.5000,1437.0000,1437.5000,2039
2020-01-27 14:35:00,1437.0000,1437.0000,1436.2700,1436.4500,1630
2020-01-27 14:34:00,1437.1000,1437.3101,1436.5350,1436.7700,2446
2020-01-27 14:33:00,1437.9150,1437.9150,1437.3350,1437.3350,2148
2020-01-27 14:32:00,1438.0000,1438.0699,1437.9962,1438.0699,1071
2020-01-27 14:31:00,1437.4500,1437.8600,1437.3700,1437.3700,1614
2020-01-27 14:30:00,1437.2850,1437.7300,1437.2850,1437.3300,1679
2020-01-27 14:29:00,1437.0100,1438.0000,1437.0100,1437.0200,1311
2020-01-27 14:28:00,1436.9050,1437.0900,1436.9050,1437.0900,1536
2020-01-27 14:27:00,1436.2900,1436.6350,1436.1895,1436.6350,1375
2020-01-27 14:26:00,1435.6300,1435.8700,1435.4399,1435.4399,1093
2020-01-27 14:25:00,1434.3456,1435.2000,1434.3456,1434.8400,1757
2020-01-27 14:24:00,1434.8361,1434.8361,1434.1300,1434.2300,1369
2020-01-27 14:23:00,1435.1111,1435.4189,1434.8800,1434.8800,1939
2020-01-27 14:22:00,1435.3900,1435.3900,1435.0150,1435.0150,1138
2020-01-27 14:21:00,1436.2885,1436.3700,1435.3883,1435.3883,2025
2020-01-27 14:20:00,1435.8900,1436.3450,1435.8900,1436.0850,1457
2020-01-27 14:19:00,1435.3400,1435.7245,1435.3350,1435.7245,549
2020-01-27 14:18:00,1436.1600,1436.4399,1435.4500,1435.4500,2658
2020-01-27 14:17:00,1436.0000,1436.3500,1436.0000,1436.3500,682
2020-01-27 14:16:00,1435.0200,1435.3036,1435.0000,1435.2450,1385
2020-01-27 14:15:00,1434.7535,1435.0000,1434.5649,1434.6000,1142
2020-01-27 14:14:00,1434.0895,1434.9315,1434.0895,1434.5300,957
2020-01-27 14:13:00,1433.9000,1434.2350,1433.7700,1433.9301,2299
2020-01-27 14:12:00,1435.2000,1435.5000,1434.8800,1434.8800,3034
2020-01-27 14:11:00,1434.7250,1435.7375,1434.7250,1435.5350,1381
2020-01-27 14:10:00,1433.4792,1434.5425,1433.4792,1434.5425,2712
2020-01-27 14:09:00,1433.4600,1433.4600,1433.2301,1433.2600,1327
2020-01-27 14:08:00,1433.7426,1433.7900,1433.5300,1433.7900,1134
2020-01-27 14:07:00,1434.8400,1434.8400,1434.1299,1434.1299,1908
2020-01-27 14:06:00,1434.1300,1434.7700,1433.8177,1434.6801,2536
2020-01-27 14:05:00,1434.4000,1434.4000,1434.4000,1434.4000,185
2020-01-27 14:04:00,1434.7900,1434.7900,1434.4009,1434.4009,568
2020-01-27 14:03:00,1434.2450,1434.2450,1434.2450,1434.2450,330
2020-01-27 14:02:00,1434.4800,1434.4800,1433.4648,1434.1857,8322
2020-01-27 14:01:00,1435.3400,1435.3400,1434.9700,1434.9700,678
2020-01-27 14:00:00,1435.3900,1435.4800,1434.8900,1434.9500,2307
2020-01-27 13:59:00,1435.5000,1435.6097,1435.2100,1435.2100,4028
2020-01-27 13:58:00,1435.8600,1435.9200,1435.4800,1435.5938,1956
2020-01-27 13:57:00,1435.5266,1435.9100,1435.3000,1435.7500,2617
2020-01-27 13:56:00,1434.8400,1435.4677,1434.8159,1435.4677,3382
2020-01-27 13:55:00,1435.1693,1435.1693,1434.8400,1434.8450,1801
2020-01-27 13:54:00,1435.5800,1435.5800,1435.2905,1435.2905,1072
2020-01-27 13:53:00,1436.1400,1436.9199,1435.9200,1435.9200,2869
2020-01-27 13:52:00,1436.3700,1436.6801,1436.3700,1436.4700,1303
2020-01-27 13:51:00,1436.3552,1436.8199,1436.3552,1436.4081,1887
2020-01-27 13:50:00,1436.6899,1436.9600,1436.2574,1436.9600,3621
2020-01-27 13:49:00,1436.4301,1436.4301,1436.0212,1436.0212,820
2020-01-27 13:48:00,1435.7500,1436.3500,1435.6531,1436.3500,1885
2020-01-27 13:47:00,1435.7600,1435.8199,1435.2500,1435.8101,1766
2020-01-27 13:46:00,1436.1500,1436.6700,1435.2516,1435.2516,3971
2020-01-27 13:45:00,1436.1700,1436.8400,1435.6606,1436.2500,5475
2020-01-27 13:44:00,1435.9301,1436.5070,1435.9301,1436.4700,1598
2020-01-27 13:43:00,1436.8590,1436.8590,1436.4956,1436.4956,1756
2020-01-27 13:42:00,1436.8000,1436.8000,1436.2444,1436.2444,1170
2020-01-27 13:41:00,1437.2000,1437.5031,1436.9958,1437.1899,2591
2020-01-27 13:40:00,1436.8600,1437.2000,1436.4900,1436.8800,2503
2020-01-27 13:39:00,1436.5261,1436.5261,1436.5261,1436.5261,772
2020-01-27 13:38:00,1437.1300,1437.4250,1436.6500,1436.8933,1546
2020-01-27 13:37:00,1437.6400,1437.7700,1437.5477,1437.5477,1623
2020-01-27 13:36:00,1436.7300,1437.6801,1436.7300,1437.3900,1482
2020-01-27 13:35:00,1435.8500,1436.1700,1435.8400,1435.8400,3652
2020-01-27 13:34:00,1435.8300,1436.6600,1435.8300,1436.4800,1285
2020-01-27 13:33:00,1435.4794,1436.2800,1435.4794,1436.2800,3832
2020-01-27 13:32:00,1434.8367,1435.2400,1434.7550,1435.2400,941
2020-01-27 13:31:00,1434.8167,1435.0000,1434.6400,1434.7800,1948
2020-01-27 13:30:00,1435.7268,1435.7268,1434.8600,1434.8850,1731
2020-01-27 13:29:00,1435.6400,1435.8500,1435.5400,1435.7306,1773
2020-01-27 13:28:00,1435.6650,1435.8800,1435.4100,1435.7700,2281
2020-01-27 13:27:00,1435.1328,1435.5300,1435.1300,1435.2500,1036
